SubName;WhichTrial;WhichBlock;FaceCombination;FacesCorrect;AllAnswers;RTimeWS;RTimeHM;HLcol;HLRAWcol;AllLags;AllSOAs;Tilt4T1;Tilt4T2;STime
136;327;4;2;1;1;0.731515063;1.05551257;2;6;5;0.5835;-12;-12;59653.681
136;328;4;2;1;0;0.951014989;1.292976322;2;6;5;0.5835;12;12;59656.697
136;329;4;3;0;1;0.427592704;0.706525447;2;6;2;0.2334;12;12;59659.965
136;330;4;3;1;0;1.864062363;2.144057806;2;6;10;1.167;-12;-12;59662.631
136;331;4;1;1;1;0.425725219;0.745731439;2;6;2;0.2334;12;-12;59666.747
136;332;4;4;1;1;0.471228054;0.92459468;2;6;1;0.1167;12;-12;59669.464
136;333;4;1;0;1;0.490417778;0.761508426;2;6;1;0.1167;-12;12;59672.364
136;334;4;4;1;1;0.731351226;1.195372054;2;6;8;0.9336;-12;12;59675.097
136;335;4;5;1;1;0.67187425;0.972841464;2;6;2;0.2334;-12;-12;59678.264
136;336;4;3;1;1;0.359747883;0.639719647;2;6;2;0.2334;-12;-12;59681.198
136;337;4;2;1;1;1.527968761;1.896976312;2;6;3;0.3501;-12;-12;59683.797
136;338;4;5;1;1;0.670628193;0.95960459;2;6;10;1.167;-12;-12;59687.664
136;339;4;3;0;0;0.668020242;0.929021797;2;6;1;0.1167;-12;12;59690.58
136;340;4;5;1;0;0.885285969;1.151305032;2;6;10;1.167;-12;-12;59693.48
136;341;4;1;1;1;1.751938044;2.057915725;2;6;10;1.167;-12;-12;59696.597
136;342;4;1;1;1;0.71981512;1.039553826;2;6;3;0.3501;-12;-12;59700.614
136;343;4;4;1;1;0.392656712;0.663614883;2;6;2;0.2334;-12;-12;59703.614
136;344;4;1;1;1;0.401540707;0.693557688;2;6;2;0.2334;12;12;59706.247
136;345;4;4;1;1;0.541038598;0.792058579;2;6;3;0.3501;-12;-12;59708.913
136;346;4;4;1;0;1.928401009;2.390433394;2;6;1;0.1167;-12;12;59711.663
136;347;4;5;1;0;0.767708951;1.056722787;2;6;8;0.9336;-12;12;59716.014
136;348;4;6;1;0;0.608149033;0.914130234;2;6;2;0.2334;-12;12;59719.03
136;349;4;3;0;0;0.901021357;1.253033704;2;6;2;0.2334;-12;12;59721.913
136;350;4;6;1;1;0.702497362;0.982496965;2;6;2;0.2334;-12;-12;59725.13
136;351;4;4;1;1;0.761777541;1.094657443;2;6;5;0.5835;-12;12;59728.079
136;352;4;2;1;1;0.851403078;1.733434707;2;6;10;1.167;-12;12;59731.147
136;353;4;2;1;0;2.625693347;2.985690826;2;6;10;1.167;-12;12;59734.847
136;354;4;5;1;1;0.76293976;1.663937437;2;6;1;0.1167;-12;-12;59739.796
136;355;4;5;1;1;0.495878476;0.80818148;2;6;2;0.2334;-12;12;59743.429
136;356;4;3;1;1;0.400704563;0.664701903;2;6;3;0.3501;-12;-12;59746.213
136;357;4;5;1;1;0.662658741;0.945660849;2;6;5;0.5835;-12;12;59748.847
136;358;4;3;0;1;0.381121246;0.642574314;2;6;1;0.1167;12;12;59751.763
136;359;4;5;1;1;0.410674298;0.688961293;2;6;3;0.3501;-12;-12;59754.38
136;360;4;3;1;1;0.607916717;0.888902222;2;6;5;0.5835;-12;-12;59757.029
136;361;4;5;1;0;1.598009701;1.903126598;2;6;3;0.3501;-12;12;59759.879
136;362;4;6;1;1;0.675732418;0.981730579;2;6;5;0.5835;-12;-12;59763.745
136;363;4;6;1;0;0.52586704;0.780866467;2;6;8;0.9336;-12;-12;59766.696
136;364;4;1;1;1;0.808141481;1.079122371;2;6;10;1.167;12;12;59769.446
136;365;4;4;1;1;0.397679979;0.669036223;2;6;1;0.1167;-12;-12;59772.496
136;366;4;4;1;1;0.383158009;0.652134776;2;6;1;0.1167;-12;12;59775.129
136;367;4;2;1;1;0.542748647;0.837764291;2;6;2;0.2334;12;12;59777.745
136;368;4;4;1;1;0.650949198;0.943911761;2;6;8;0.9336;-12;12;59780.545
136;369;4;2;1;1;0.648069892;0.903068359;2;6;5;0.5835;-12;12;59783.446
136;370;4;1;1;1;0.397667179;0.702679758;2;6;2;0.2334;12;-12;59786.313
136;371;4;2;1;1;0.474501593;0.786140289;2;6;2;0.2334;-12;-12;59788.979
136;372;4;1;1;0;0.967327646;1.654353295;2;6;2;0.2334;12;-12;59791.729
136;373;4;3;1;0;0.548081348;0.838052606;2;6;5;0.5835;-12;-12;59795.345
136;374;4;6;1;0;0.665040137;0.924162368;2;6;8;0.9336;-12;12;59798.145
136;375;4;4;1;0;0.744881215;1.160055269;2;6;5;0.5835;-12;12;59801.029
136;376;4;4;1;0;0.370978395;0.67561946;2;6;3;0.3501;12;-12;59804.162
136;377;4;4;1;0;0.537386826;0.851105163;2;6;10;1.167;12;-12;59806.812
136;378;4;1;1;1;0.967902356;1.258717758;2;6;3;0.3501;-12;12;59809.629
136;379;4;5;1;0;0.682222858;0.96122408;2;6;1;0.1167;-12;12;59812.845
136;380;4;1;1;0;0.676083132;0.956051056;2;6;8;0.9336;-12;12;59815.778
136;381;4;2;1;0;0.462657013;0.719685843;2;6;1;0.1167;-12;12;59818.696
136;382;4;3;1;1;1.037565063;1.365582015;2;6;3;0.3501;12;12;59821.379
136;383;4;3;0;0;0.432417574;0.671452178;2;6;2;0.2334;-12;-12;59824.712
136;384;4;4;1;0;1.229285344;1.501285096;2;6;10;1.167;12;-12;59827.345
136;385;4;3;1;0;0.617857013;0.898878997;2;6;8;0.9336;-12;12;59830.811
136;386;4;3;0;0;0.391413855;0.687381802;2;6;1;0.1167;12;12;59833.678
136;387;4;6;1;0;0.358550785;0.63957053;2;6;2;0.2334;-12;12;59836.329
136;388;4;3;1;0;0.892750151;1.14275607;2;6;8;0.9336;12;-12;59838.928
136;389;4;3;1;0;0.392947587;0.682961724;2;6;2;0.2334;12;-12;59842.028
136;390;4;3;1;1;0.552159992;0.817220672;2;6;8;0.9336;12;12;59844.678
136;391;4;2;0;1;0.408052267;0.689058571;2;6;1;0.1167;12;-12;59847.461
136;392;4;2;1;0;2.638311353;2.877329637;2;6;8;0.9336;-12;-12;59850.111
136;393;4;3;1;0;0.371630223;0.620597122;2;6;1;0.1167;-12;12;59854.962
136;394;4;2;0;1;0.36746614;0.605466843;2;6;1;0.1167;12;-12;59857.545
136;395;4;3;1;1;2.319068958;2.544057422;2;6;3;0.3501;12;12;59860.111
136;396;4;4;1;1;0.955609464;1.432860126;2;6;8;0.9336;12;-12;59864.628
136;397;4;4;1;1;1.291894102;1.800902255;2;6;3;0.3501;-12;-12;59868.027
136;398;4;4;1;0;0.378457936;0.727465538;2;6;5;0.5835;-12;12;59871.795
136;399;4;2;1;1;0.504034485;0.872403008;2;6;2;0.2334;-12;12;59874.478
136;400;4;1;1;1;0.502193879;0.857248089;2;6;5;0.5835;-12;12;59877.311
136;401;5;6;1;1;0.932788767;1.180747685;2;6;5;0.5835;-12;12;59991.375
136;402;5;3;1;1;1.335904486;1.710987764;2;6;3;0.3501;-12;12;59994.526
136;403;5;2;1;1;1.715954712;1.958950522;2;6;3;0.3501;-12;12;59998.209
136;404;5;2;0;0;0.442562666;0.722577309;2;6;1;0.1167;12;-12;60002.126
136;405;5;2;1;1;0.447404176;0.727406979;2;6;8;0.9336;-12;12;60004.809
136;406;5;1;1;1;0.881586198;1.170589474;2;6;8;0.9336;12;-12;60007.509
136;407;5;2;1;1;0.835518893;1.106380746;2;6;8;0.9336;12;-12;60010.643
136;408;5;2;1;1;0.649063153;0.928724843;2;6;5;0.5835;-12;-12;60013.709
136;409;5;5;1;1;0.685304721;0.951303944;2;6;3;0.3501;-12;-12;60016.609
136;410;5;2;1;1;0.375797185;0.615803611;2;6;2;0.2334;12;12;60019.525
136;411;5;2;1;1;0.722675547;1.088673554;2;6;10;1.167;12;-12;60022.109
136;412;5;4;1;1;0.366889511;0.6540861;2;6;2;0.2334;12;-12;60025.158
136;413;5;6;1;1;0.832528228;1.110504509;2;6;10;1.167;-12;12;60027.776
136;414;5;2;1;1;0.410329984;0.699325261;2;6;3;0.3501;-12;-12;60030.859
136;415;5;6;1;0;1.432889886;1.696887226;2;6;10;1.167;-12;-12;60033.525
136;416;5;5;1;1;0.476526516;0.760515805;2;6;10;1.167;-12;-12;60037.192
136;417;5;6;1;1;0.522931734;0.809955847;2;6;3;0.3501;-12;12;60039.908
136;418;5;3;1;1;0.465788475;0.753817049;2;6;10;1.167;12;-12;60042.691
136;419;5;2;1;0;0.388358552;0.653058599;2;6;2;0.2334;-12;12;60045.409
136;420;5;5;1;1;1.628927847;1.870901916;2;6;5;0.5835;-12;12;60048.025
136;421;5;4;0;1;0.372790841;0.653785306;2;6;1;0.1167;-12;-12;60051.858
136;422;5;1;1;1;0.402318293;0.717298047;2;6;8;0.9336;-12;12;60054.475
136;423;5;2;1;1;0.608174952;0.894184684;2;6;10;1.167;12;-12;60057.158
136;424;5;3;1;0;0.365728252;0.668720389;2;6;3;0.3501;-12;12;60060.025
136;425;5;2;1;0;0.378570894;0.675564742;2;6;2;0.2334;-12;12;60062.659
136;426;5;2;1;0;1.137531207;1.385512205;2;6;10;1.167;-12;-12;60065.292
136;427;5;4;1;1;0.493708277;0.782683713;2;6;10;1.167;-12;12;60068.642
136;428;5;1;1;0;0.445879084;0.952961513;2;6;2;0.2334;-12;12;60071.391
136;429;5;4;1;1;1.467526363;1.739534114;2;6;2;0.2334;12;-12;60074.308
136;430;5;2;1;1;1.117715255;1.40569039;2;6;1;0.1167;12;12;60078.008
136;431;5;3;0;1;0.417105219;0.704292528;2;6;1;0.1167;12;-12;60081.375
136;432;5;3;1;0;0.35777928;0.604196786;2;6;2;0.2334;12;-12;60084.041
136;433;5;4;1;1;0.343305948;0.623331791;2;6;5;0.5835;12;-12;60086.608
136;434;5;4;1;0;0.488195099;0.801236649;2;6;8;0.9336;12;-12;60089.191
136;435;5;1;1;1;0.502744909;0.802770061;2;6;3;0.3501;12;12;60091.957
136;436;5;4;1;1;0.498245473;0.817238912;2;6;2;0.2334;12;12;60094.724
136;437;5;4;1;1;0.377105961;0.666108277;2;6;5;0.5835;12;-12;60097.508
136;438;5;4;1;1;0.34430945;0.648015813;2;6;3;0.3501;12;12;60100.141
136;439;5;4;1;1;0.505509338;0.842532203;2;6;8;0.9336;12;12;60102.758
136;440;5;1;0;1;2.566153012;2.855148288;2;6;10;1.167;-12;-12;60105.574
136;441;5;2;1;1;0.542683688;0.91272866;2;6;5;0.5835;-12;-12;60110.391
136;442;5;2;1;1;0.365546815;0.619572501;2;6;1;0.1167;-12;-12;60113.274
136;443;5;1;1;1;0.763888222;1.029496413;2;6;10;1.167;12;12;60115.858
136;444;5;4;1;0;0.40569327;0.684338979;2;6;1;0.1167;12;-12;60118.858
136;445;5;3;1;0;0.433972745;0.755843572;2;6;5;0.5835;-12;12;60121.507
136;446;5;1;0;1;0.432443814;0.735401391;2;6;2;0.2334;12;12;60124.224
136;447;5;1;1;1;1.482652482;1.896643838;2;6;3;0.3501;12;-12;60126.924
136;448;5;3;1;0;0.612151518;1.119290906;2;6;1;0.1167;-12;12;60130.79
136;449;5;1;1;1;0.598090019;0.908113385;2;6;5;0.5835;12;-12;60133.874
136;450;5;3;1;1;1.977651615;2.330693062;2;6;5;0.5835;-12;12;60136.741
136;451;5;2;1;0;0.445876845;0.72789209;2;6;5;0.5835;12;-12;60141.04
136;452;5;3;0;1;0.762859761;1.065461825;2;6;1;0.1167;-12;12;60143.723
136;453;5;2;1;1;1.751719808;2.042700647;2;6;10;1.167;-12;-12;60146.757
136;454;5;1;1;1;0.753019624;1.15304388;2;6;8;0.9336;-12;-12;60150.757
136;455;5;2;1;1;0.75753058;1.068536968;2;6;2;0.2334;12;-12;60153.874
136;456;5;5;1;0;0.938851375;1.298543899;2;6;2;0.2334;-12;-12;60156.907
136;457;5;4;1;1;0.807992364;1.434024904;2;6;10;1.167;-12;-12;60160.173
136;458;5;6;1;0;0.488247898;0.841240067;2;6;3;0.3501;-12;-12;60163.573
136;459;5;4;1;1;0.360668186;0.673703336;2;6;3;0.3501;-12;-12;60166.39
136;460;5;2;1;1;0.422572957;0.725639972;2;6;5;0.5835;12;12;60169.024
136;461;5;3;1;0;0.505823892;0.884827418;2;6;8;0.9336;12;-12;60171.723
136;462;5;4;1;1;0.408007787;0.703935735;2;6;8;0.9336;-12;-12;60174.573
136;463;5;1;1;0;0.407552756;0.727578496;2;6;3;0.3501;-12;12;60177.24
136;464;5;1;1;1;0.985781384;1.305803284;2;6;2;0.2334;-12;-12;60179.939
136;465;5;1;0;0;1.583375093;2.166452911;2;6;8;0.9336;12;-12;60183.206
136;466;5;6;0;1;2.330366988;2.635358448;2;6;1;0.1167;-12;12;60187.34
136;467;5;4;1;1;0.362546551;0.624850163;2;6;3;0.3501;12;-12;60191.94
136;468;5;6;0;1;0.47577069;1.450824913;2;6;3;0.3501;-12;-12;60194.539
136;469;5;6;1;1;0.60235522;0.872954038;2;6;2;0.2334;-12;-12;60197.956
136;470;5;4;0;1;0.445152058;0.703288707;2;6;1;0.1167;12;12;60200.789
136;471;5;4;1;1;0.989407557;1.262777523;2;6;8;0.9336;-12;-12;60203.456
136;472;5;3;1;1;0.405619992;0.692636105;2;6;5;0.5835;12;12;60206.69
136;473;5;3;1;1;0.873549227;1.156197741;2;6;8;0.9336;-12;-12;60209.356
136;474;5;6;0;1;0.502741709;0.932712289;2;6;1;0.1167;-12;12;60212.473
136;475;5;5;1;1;0.417908404;0.704333488;2;6;3;0.3501;-12;-12;60215.372
136;476;5;2;0;0;0.142409197;0.494524262;2;6;1;0.1167;-12;12;60218.039
136;477;5;1;1;1;1.34107911;1.676092092;2;6;10;1.167;-12;12;60220.506
136;478;5;1;1;1;0.441745081;0.74729045;2;6;2;0.2334;12;12;60224.156
136;479;5;3;0;1;2.08782909;2.456819361;2;6;10;1.167;12;12;60226.873
136;480;5;4;1;1;1.677478626;1.995457364;2;6;3;0.3501;-12;12;60231.289
136;481;5;6;0;1;1.616102485;1.919094302;2;6;5;0.5835;-12;12;60235.255
136;482;5;4;1;1;2.399142352;2.668069521;2;6;2;0.2334;-12;-12;60239.139
136;483;5;2;1;1;1.36100578;1.580054834;2;6;3;0.3501;-12;12;60243.772
136;484;5;4;1;1;0.491215523;0.867212065;2;6;10;1.167;12;-12;60247.322
136;485;5;2;1;1;0.738097981;1.03611741;2;6;2;0.2334;-12;-12;60250.155
136;486;5;4;1;1;0.498318431;0.770161066;2;6;2;0.2334;12;12;60253.155
136;487;5;1;1;1;0.548979571;0.933250839;2;6;1;0.1167;12;-12;60255.889
136;488;5;1;1;1;0.488082461;0.793133119;2;6;1;0.1167;12;12;60258.789
136;489;5;2;1;1;0.682032781;0.98709016;2;6;10;1.167;12;12;60261.555
136;490;5;4;1;1;0.663147052;1.019811472;2;6;5;0.5835;12;-12;60264.505
136;491;5;6;1;1;0.964198744;1.324528057;2;6;10;1.167;-12;-12;60267.488
136;492;5;1;0;1;1.256278443;1.600270139;2;6;1;0.1167;12;12;60270.788
136;493;5;6;1;1;1.052874219;1.377882267;2;6;5;0.5835;-12;12;60274.355
136;494;5;3;1;1;0.566094133;0.86909843;2;6;10;1.167;-12;-12;60277.705
136;495;5;2;1;1;0.467982354;0.820003981;2;6;3;0.3501;-12;12;60280.538
136;496;5;4;0;1;0.522756378;1.950873552;2;6;1;0.1167;12;12;60283.321
136;497;5;5;1;1;0.505467099;0.7844968;2;6;2;0.2334;-12;12;60287.238
136;498;5;1;1;0;0.632714977;0.915704285;2;6;2;0.2334;-12;12;60289.988
136;499;5;2;1;0;0.501536611;0.832544548;2;6;5;0.5835;-12;12;60292.872
136;500;5;4;1;1;0.470700704;0.798712536;2;6;5;0.5835;12;-12;60295.672
136;501;6;5;1;1;0.409362642;0.639396773;2;6;2;0.2334;-12;12;60410.886
136;502;6;4;1;1;0.078773898;0.446572192;2;6;3;0.3501;12;12;60413.487
136;503;6;3;0;0;0.656082223;0.942103795;2;6;1;0.1167;12;-12;60415.903
136;504;6;1;1;1;0.385593483;0.696626431;2;6;2;0.2334;12;-12;60418.82
136;505;6;1;1;1;0.419130141;0.689176969;2;6;1;0.1167;-12;12;60421.486
136;506;6;3;1;1;0.581328411;0.860875542;2;6;10;1.167;-12;-12;60424.136
136;507;6;4;0;1;0.51618402;0.789236552;2;6;1;0.1167;12;12;60426.969
136;508;6;1;1;1;0.392419917;0.67240096;2;6;3;0.3501;12;12;60429.72
136;509;6;1;1;1;0.423239825;0.709242516;2;6;2;0.2334;12;12;60432.353
136;510;6;6;1;1;0.546091305;0.803106374;2;6;10;1.167;-12;12;60435.036
136;511;6;4;1;1;0.417718647;0.684682652;2;6;3;0.3501;12;12;60437.803
136;512;6;1;1;1;0.395812814;0.66484878;2;6;5;0.5835;12;-12;60440.452
136;513;6;1;1;1;2.785803655;3.081806802;2;6;10;1.167;-12;12;60443.086
136;514;6;1;1;1;1.717170689;1.990183862;2;6;8;0.9336;-12;12;60448.136
136;515;6;3;1;1;0.583985641;0.856328427;2;6;2;0.2334;12;12;60452.086
136;516;6;4;1;1;0.392884228;0.65788763;2;6;3;0.3501;12;12;60454.902
136;517;6;5;1;1;0.398626841;0.662460985;2;6;2;0.2334;-12;-12;60457.519
136;518;6;4;1;1;0.431304635;0.711332078;2;6;8;0.9336;-12;12;60460.152
136;519;6;3;1;0;0.80119377;1.553236452;2;6;1;0.1167;12;-12;60462.835
136;520;6;4;0;1;0.412688021;0.684696732;2;6;1;0.1167;-12;-12;60466.353
136;521;6;1;1;1;0.402890762;0.652889322;2;6;8;0.9336;12;12;60469.002
136;522;6;2;1;1;0.405460315;0.658625856;2;6;3;0.3501;-12;-12;60471.619
136;523;6;2;1;1;0.387316011;0.657214682;2;6;2;0.2334;-12;-12;60474.252
136;524;6;3;1;1;0.377826268;0.672849912;2;6;2;0.2334;12;12;60476.868
136;525;6;4;1;1;0.417681208;0.664675024;2;6;5;0.5835;12;12;60479.502
136;526;6;6;1;1;0.686539898;0.95152154;2;6;10;1.167;-12;12;60482.136
136;527;6;1;1;1;0.47308626;0.706132814;2;6;2;0.2334;12;12;60485.052
136;528;6;1;1;1;0.662604662;0.959629229;2;6;10;1.167;12;-12;60487.719
136;529;6;2;1;1;0.436487899;0.737256717;2;6;3;0.3501;-12;-12;60490.652
136;530;6;4;1;1;0.422740314;0.70473796;2;6;3;0.3501;12;12;60493.352
136;531;6;1;1;1;0.883241207;1.146360804;2;6;3;0.3501;12;12;60496.018
136;532;6;6;0;1;0.4407499;2.006815553;2;6;3;0.3501;-12;12;60499.134
136;533;6;5;1;0;0.562353723;0.840447441;2;6;3;0.3501;-12;12;60503.102
136;534;6;5;1;1;0.482612163;0.745624881;2;6;1;0.1167;-12;-12;60505.902
136;535;6;4;1;0;0.396087369;0.652084537;2;6;2;0.2334;-12;12;60508.618
136;536;6;4;1;1;0.597604268;0.899598023;2;6;5;0.5835;-12;-12;60511.235
136;537;6;3;1;1;0.431709427;0.711596713;2;6;5;0.5835;12;-12;60514.101
136;538;6;4;1;1;0.422014567;0.706032336;2;6;5;0.5835;12;12;60516.785
136;539;6;1;1;1;0.547574157;0.857611603;2;6;2;0.2334;-12;12;60519.452
136;540;6;3;1;1;0.698065444;0.978073367;2;6;8;0.9336;12;12;60522.268
136;541;6;4;1;1;0.411358445;0.694335593;2;6;2;0.2334;-12;-12;60525.218
136;542;6;4;1;1;1.095832141;1.832936861;2;6;1;0.1167;-12;12;60527.884
136;543;6;3;1;1;0.3760567;0.646108648;2;6;3;0.3501;12;-12;60531.684
136;544;6;1;1;1;0.345566706;0.552660143;2;6;1;0.1167;12;-12;60534.302
136;545;6;2;1;1;0.373119795;0.630174544;2;6;3;0.3501;12;-12;60536.818
136;546;6;4;1;1;0.37177166;0.669300218;2;6;1;0.1167;-12;-12;60539.418
136;547;6;4;1;0;0.898266208;1.148237889;2;6;1;0.1167;12;-12;60542.051
136;548;6;3;1;0;1.630800452;1.950775314;2;6;3;0.3501;12;12;60545.167
136;549;6;4;1;1;0.552381108;0.832642786;2;6;8;0.9336;-12;12;60549.084
136;550;6;1;1;1;0.417530491;0.71551216;2;6;2;0.2334;-12;-12;60551.885
136;551;6;2;1;1;0.376460213;0.656431017;2;6;2;0.2334;12;-12;60554.568
136;552;6;6;1;1;0.42292687;0.708941722;2;6;2;0.2334;-12;12;60557.184
136;553;6;1;1;1;0.970800542;1.32380007;2;6;5;0.5835;-12;12;60559.867
136;554;6;4;1;1;0.422724954;0.744766657;2;6;3;0.3501;12;-12;60563.15
136;555;6;1;1;1;0.396236806;0.667192417;2;6;1;0.1167;12;12;60565.867
136;556;6;1;1;1;0.449058225;0.747082774;2;6;3;0.3501;-12;12;60568.5
136;557;6;3;1;1;0.597953062;0.908668255;2;6;10;1.167;-12;12;60571.218
136;558;6;1;1;1;0.45420981;0.747243091;2;6;1;0.1167;-12;-12;60574.084
136;559;6;3;1;1;0.396844795;0.692726023;2;6;5;0.5835;12;-12;60576.8
136;560;6;1;1;1;0.42618313;0.700286843;2;6;3;0.3501;12;-12;60579.467
136;561;6;1;1;1;0.463703394;0.743748436;2;6;1;0.1167;-12;-12;60582.134
136;562;6;6;1;1;0.466267186;1.49031154;2;6;1;0.1167;-12;-12;60584.85
136;563;6;4;1;1;0.40249269;0.648444605;2;6;2;0.2334;12;12;60588.301
136;564;6;3;1;0;0.41704538;0.649032434;2;6;2;0.2334;12;-12;60590.917
136;565;6;1;1;1;0.457502549;0.751656449;2;6;1;0.1167;12;12;60593.534
136;566;6;2;1;1;0.739011564;1.002664271;2;6;10;1.167;-12;-12;60596.25
136;567;6;5;1;1;0.772778297;1.060758872;2;6;8;0.9336;-12;-12;60599.216
136;568;6;4;1;1;0.528499311;0.771621199;2;6;8;0.9336;12;12;60602.25
136;569;6;6;1;1;0.59752875;0.872503166;2;6;5;0.5835;-12;-12;60604.984
136;570;6;2;0;0;1.172295362;1.836323358;2;6;3;0.3501;12;-12;60607.817
136;571;6;2;1;1;0.807598131;1.092538122;2;6;10;1.167;12;-12;60611.617
136;572;6;5;1;1;1.098101859;1.412143391;2;6;2;0.2334;-12;-12;60614.683
136;573;6;3;1;1;0.605982673;0.851986427;2;6;3;0.3501;-12;12;60618.066
136;574;6;6;0;1;0.547606796;0.947628492;2;6;2;0.2334;-12;12;60620.883
136;575;6;3;1;1;0.446012202;0.717170689;2;6;10;1.167;12;12;60623.8
136;576;6;5;1;1;0.820958843;1.289982458;2;6;5;0.5835;-12;-12;60626.483
136;577;6;2;1;1;0.403241156;0.657226842;2;6;3;0.3501;12;12;60629.733
136;578;6;2;1;1;0.407687793;0.713692354;2;6;2;0.2334;12;12;60632.35
136;579;6;2;1;0;0.550495383;0.82811743;2;6;3;0.3501;12;-12;60635.033
136;580;6;5;1;1;0.435945829;0.700760754;2;6;3;0.3501;-12;12;60637.832
136;581;6;5;1;1;0.396311044;0.667390173;2;6;2;0.2334;-12;12;60640.5
136;582;6;4;1;1;0.491107365;0.787135471;2;6;5;0.5835;-12;-12;60643.133
136;583;6;5;1;1;0.572366337;0.91435711;2;6;5;0.5835;-12;-12;60645.883
136;584;6;6;1;1;0.458193736;0.762196734;2;6;3;0.3501;-12;12;60648.766
136;585;6;1;1;1;0.451063948;0.738033022;2;6;1;0.1167;-12;12;60651.499
136;586;6;3;1;1;0.367284063;0.629584155;2;6;1;0.1167;12;12;60654.199
136;587;6;4;1;1;0.717454524;0.990479217;2;6;10;1.167;-12;-12;60656.8
136;588;6;5;1;1;0.407637234;0.663737121;2;6;2;0.2334;-12;-12;60659.75
136;589;6;2;1;1;1.263280554;1.569573749;2;6;10;1.167;-12;12;60662.383
136;590;6;4;1;1;0.938444982;1.241009927;2;6;1;0.1167;-12;-12;60665.916
136;591;6;3;1;1;0.610942901;0.983966698;2;6;3;0.3501;-12;12;60669.132
136;592;6;5;0;1;0.741221443;2.195406293;2;6;1;0.1167;-12;12;60672.082
136;593;6;4;1;0;0.332281833;0.605874195;2;6;2;0.2334;-12;12;60676.249
136;594;6;3;1;1;0.437419721;0.716890375;2;6;3;0.3501;12;12;60678.816
136;595;6;3;1;1;0.378498895;0.636231072;2;6;2;0.2334;-12;12;60681.499
136;596;6;5;1;1;0.557491413;0.818729124;2;6;2;0.2334;-12;-12;60684.099
136;597;6;4;1;0;0.388275674;0.627289798;2;6;2;0.2334;-12;12;60686.882
136;598;6;4;1;1;0.472427712;0.786773237;2;6;8;0.9336;12;12;60689.482
136;599;6;2;1;0;0.573736551;0.836901907;2;6;5;0.5835;-12;12;60692.232
136;600;6;5;1;1;0.967871636;1.278870024;2;6;10;1.167;-12;12;60695.032
137;1;1;2;1;1;6.672702075;7.547741194;3;9;1;0.1167;-12;12;66206.822
137;2;1;1;1;0;4.16865831;6.424733557;3;9;5;0.5835;-12;12;66216.338
137;3;1;3;1;1;1.453749658;1.932791007;3;9;8;0.9336;12;12;66224.721
137;4;1;6;1;1;2.603091527;3.442129714;3;9;3;0.3501;-12;-12;66228.62
137;5;1;1;0;1;2.530832708;3.277746845;3;9;1;0.1167;12;12;66234.038
137;6;1;4;0;1;1.639227176;2.258898235;3;9;1;0.1167;12;12;66239.27
137;7;1;4;0;0;1.593500025;2.392533835;3;9;1;0.1167;12;12;66243.487
137;8;1;6;1;1;2.272888375;2.945871405;3;9;10;1.167;-12;-12;66247.836
137;9;1;4;1;1;2.767581274;4.02963529;3;9;3;0.3501;12;12;66252.754
137;10;1;1;1;1;2.035961573;2.916031318;3;9;8;0.9336;-12;12;66258.753
137;11;1;1;1;1;1.835988004;3.097041719;3;9;10;1.167;12;-12;66263.636
137;12;1;4;1;1;2.671761612;3.544787329;3;9;8;0.9336;12;-12;66268.703
137;13;1;1;1;1;1.1314558;1.891509534;3;9;5;0.5835;12;12;66274.22
137;14;1;5;1;1;1.824025986;2.687268204;3;9;1;0.1167;-12;-12;66278.07
137;15;1;1;0;1;2.623112915;3.831164414;3;9;2;0.2334;-12;-12;66282.719
137;16;1;5;1;0;2.696514753;3.933644752;3;9;3;0.3501;-12;12;66288.52
137;17;1;4;1;0;2.793921905;3.426923596;3;9;5;0.5835;12;-12;66294.419
137;18;1;2;0;1;1.22522942;2.026265433;3;9;1;0.1167;-12;-12;66299.819
137;19;1;4;1;1;2.161570761;2.769679475;3;9;3;0.3501;-12;12;66303.82
137;20;1;2;1;1;9.414919659;12.80002963;3;9;3;0.3501;12;12;66308.553
137;21;1;2;0;1;3.643998287;6.894308522;3;9;1;0.1167;-12;-12;66323.319
137;22;1;3;0;0;1.212419737;1.683983785;3;9;2;0.2334;-12;12;66332.185
137;23;1;1;0;0;2.442220592;3.058261959;3;9;2;0.2334;12;12;66335.835
137;24;1;6;1;1;0.721259253;1.284327843;3;9;1;0.1167;-12;-12;66340.869
137;25;1;1;1;0;0.985490829;1.606540743;3;9;8;0.9336;-12;-12;66344.119
137;26;1;2;1;1;2.344317769;3.32812927;3;9;3;0.3501;12;12;66347.685
137;27;1;6;1;1;1.392489995;2.53554046;3;9;10;1.167;-12;12;66352.985
137;28;1;3;1;1;1.817774262;2.765727868;3;9;10;1.167;12;-12;66357.486
137;29;1;4;1;0;2.445712688;4.063870815;3;9;8;0.9336;-12;-12;66362.219
137;30;1;3;1;1;0.922337761;6.836075042;3;9;10;1.167;-12;-12;66368.251
137;31;1;3;1;1;1.477640735;2.347649868;3;9;8;0.9336;12;-12;66377.052
137;32;1;2;1;0;4.896307525;6.167325214;3;9;10;1.167;12;12;66381.368
137;33;1;1;1;1;2.008445603;2.778473552;3;9;3;0.3501;-12;12;66389.501
137;34;1;3;1;0;3.75590501;4.924939313;3;9;3;0.3501;12;-12;66394.251
137;35;1;4;1;1;0.78289043;1.63092077;3;9;8;0.9336;12;12;66401.134
