SubjName	TrialN	WhichBlock	FaceCombination	FacesAcc	Accuracy	Lags	SOA	Tilt4T1	Tilt4T2	TimeofDay
310	73	2	3	1	1	10	1.167	-15	15	58526.401
310	74	2	5	1	1	8	0.9336	-15	-15	58531.834
310	75	2	6	1	1	2	0.2334	-15	-15	58535.883
310	76	2	2	1	1	8	0.9336	-15	15	58539.984
310	77	2	3	1	1	10	1.167	15	-15	58544.5
310	78	2	4	1	1	3	0.3501	-15	15	58549
310	79	2	5	1	1	5	0.5835	-15	-15	58553.016
310	80	2	2	1	1	10	1.167	-15	-15	58559.734
310	81	2	5	1	1	2	0.2334	-15	15	58563.733
310	82	2	2	1	1	3	0.3501	15	-15	58569.983
310	83	2	1	1	1	1	0.1167	-15	-15	58573.4
310	84	2	1	1	1	5	0.5835	-15	15	58577.15
310	85	2	2	1	1	1	0.1167	15	15	58581.933
310	86	2	1	1	1	5	0.5835	15	-15	58585.616
310	87	2	2	1	1	5	0.5835	15	-15	58589.567
310	88	2	2	0	0	2	0.2334	15	-15	58595.366
310	89	2	6	1	0	5	0.5835	-15	-15	58600.482
310	90	2	4	1	1	8	0.9336	15	15	58604.382
310	91	2	1	1	1	10	1.167	-15	-15	58607.933
310	92	2	1	1	1	10	1.167	-15	15	58611.699
310	93	2	3	0	1	2	0.2334	-15	-15	58615.766
310	94	2	2	1	1	1	0.1167	-15	-15	58619.665
310	95	2	1	1	1	8	0.9336	15	-15	58623.298
310	96	2	2	1	1	10	1.167	15	15	58626.916
310	97	2	1	1	1	3	0.3501	15	15	58630.682
310	98	2	1	1	0	2	0.2334	15	-15	58634.015
310	99	2	2	1	1	5	0.5835	-15	-15	58638.865
310	100	2	2	1	0	2	0.2334	-15	15	58642.032
310	101	2	5	1	1	2	0.2334	-15	-15	58645.299
310	102	2	1	1	0	2	0.2334	-15	15	58648.782
310	103	2	2	1	1	8	0.9336	-15	-15	58652.815
310	104	2	6	1	1	1	0.1167	-15	-15	58656.581
310	105	2	3	1	1	5	0.5835	15	15	58660.749
310	106	2	4	1	0	3	0.3501	-15	15	58664.465
310	107	2	4	1	1	1	0.1167	-15	15	58668.265
310	108	2	4	0	1	2	0.2334	15	-15	58671.898
310	109	2	4	1	1	3	0.3501	-15	15	58675.231
310	110	2	4	1	1	8	0.9336	-15	15	58679.015
310	111	2	3	1	1	10	1.167	15	15	58683.898
310	112	2	1	1	1	10	1.167	-15	-15	58687.531
310	113	2	2	1	1	3	0.3501	15	15	58691.747
310	114	2	5	1	1	2	0.2334	-15	15	58695.265
310	115	2	6	1	1	5	0.5835	-15	-15	58698.964
310	116	2	3	1	1	10	1.167	15	-15	58702.647
310	117	2	2	1	1	1	0.1167	-15	15	58706.397
310	118	2	1	1	1	3	0.3501	15	15	58709.914
310	119	2	6	1	0	10	1.167	-15	-15	58713.264
310	120	2	4	1	1	10	1.167	-15	15	58717.081
310	121	3	4	1	1	3	0.3501	15	15	58773.346
310	122	3	1	1	1	8	0.9336	-15	-15	58777.263
310	123	3	4	1	1	3	0.3501	-15	-15	58780.962
310	124	3	1	1	1	1	0.1167	-15	-15	58784.13
310	125	3	6	1	1	1	0.1167	-15	-15	58787.213
310	126	3	6	1	1	5	0.5835	-15	15	58790.696
310	127	3	2	1	1	3	0.3501	15	15	58795.929
310	128	3	4	1	1	8	0.9336	15	-15	58799.279
310	129	3	4	1	1	1	0.1167	-15	-15	58802.746
310	130	3	4	1	1	10	1.167	15	15	58805.896
310	131	3	1	1	1	2	0.2334	15	15	58809.479
310	132	3	4	1	1	2	0.2334	15	-15	58812.962
310	133	3	3	1	1	8	0.9336	-15	-15	58816.296
310	134	3	4	0	0	1	0.1167	-15	15	58819.596
310	135	3	4	1	1	10	1.167	15	-15	58824.079
310	136	3	1	1	1	3	0.3501	-15	15	58827.878
310	137	3	2	1	1	5	0.5835	-15	-15	58831.945
310	138	3	2	1	1	3	0.3501	15	-15	58835.795
310	139	3	1	1	1	8	0.9336	15	15	58839.028
310	140	3	3	1	1	8	0.9336	15	15	58842.812
310	141	3	3	1	1	5	0.5835	15	-15	58846.395
310	142	3	6	1	0	3	0.3501	-15	15	58849.761
310	143	3	3	1	1	2	0.2334	15	15	58853.295
310	144	3	6	1	1	3	0.3501	-15	-15	58856.395
310	145	3	2	0	1	1	0.1167	15	-15	58859.595
310	146	3	4	1	0	2	0.2334	15	-15	58862.644
310	147	3	1	1	1	2	0.2334	15	15	58865.777
310	148	3	1	1	1	8	0.9336	-15	-15	58868.978
310	149	3	2	1	1	8	0.9336	-15	15	58872.145
310	150	3	6	1	1	10	1.167	-15	-15	58875.578
310	151	3	3	1	1	2	0.2334	-15	-15	58879.678
310	152	3	4	1	1	2	0.2334	-15	15	58882.961
310	153	3	3	1	1	1	0.1167	-15	15	58886.495
310	154	3	6	1	1	1	0.1167	-15	-15	58892.961
310	155	3	5	1	0	3	0.3501	-15	15	58896.544
310	156	3	1	1	1	3	0.3501	-15	-15	58899.91
310	157	3	2	1	1	3	0.3501	15	15	58903.21
310	158	3	2	1	1	3	0.3501	-15	15	58906.411
310	159	3	4	1	1	10	1.167	-15	-15	58909.661
310	160	3	2	1	0	1	0.1167	-15	-15	58913.194
310	161	3	2	1	1	1	0.1167	-15	-15	58916.393
310	162	3	4	0	1	1	0.1167	-15	-15	58919.693
310	163	3	3	0	0	1	0.1167	15	-15	58923.044
310	164	3	4	1	1	10	1.167	15	-15	58926.027
310	165	3	3	1	1	10	1.167	-15	-15	58929.927
310	166	3	3	1	1	5	0.5835	15	-15	58936.126
310	167	3	2	1	1	10	1.167	15	-15	58939.377
310	168	3	4	1	1	3	0.3501	-15	-15	58944.027
310	169	3	1	1	1	5	0.5835	-15	-15	58946.993
310	170	3	3	1	1	8	0.9336	15	15	58950.226
310	171	3	5	1	1	2	0.2334	-15	15	58953.776
310	172	3	4	1	1	8	0.9336	15	-15	58958.71
310	173	3	6	1	1	2	0.2334	-15	-15	58963.093
310	174	3	2	1	1	8	0.9336	15	-15	58966.609
310	175	3	1	1	1	2	0.2334	-15	15	58970.776
310	176	3	5	1	1	8	0.9336	-15	-15	58974.06
310	177	3	4	1	0	5	0.5835	15	15	58977.659
310	178	3	3	0	0	2	0.2334	-15	15	58981.126
310	179	3	3	1	1	3	0.3501	-15	-15	58988.642
310	180	3	1	1	1	10	1.167	15	-15	58991.893
310	181	4	1	1	1	2	0.2334	15	15	59033.658
310	182	4	3	1	1	10	1.167	-15	-15	59037.491
310	183	4	1	1	1	1	0.1167	-15	-15	59040.991
310	184	4	5	1	0	5	0.5835	-15	15	59044.142
310	185	4	1	1	1	1	0.1167	15	15	59047.342
310	186	4	3	1	1	2	0.2334	-15	15	59050.491
310	187	4	2	1	0	2	0.2334	15	-15	59053.624
310	188	4	3	1	1	5	0.5835	15	-15	59056.858
310	189	4	2	0	0	1	0.1167	-15	15	59061.258
310	190	4	4	1	1	1	0.1167	-15	15	59064.658
310	191	4	3	0	1	1	0.1167	15	15	59071.341
310	192	4	6	1	1	2	0.2334	-15	15	59075.174
310	193	4	4	0	1	1	0.1167	-15	-15	59079.274
310	194	4	3	1	1	10	1.167	15	15	59082.858
310	195	4	4	0	0	1	0.1167	-15	15	59087.107
310	196	4	1	1	1	10	1.167	15	-15	59090.74
310	197	4	3	0	1	1	0.1167	-15	15	59094.19
310	198	4	2	1	0	3	0.3501	15	15	59097.741
310	199	4	1	1	1	3	0.3501	15	-15	59101.241
310	200	4	2	1	1	3	0.3501	-15	15	59105.39
310	201	4	4	1	1	3	0.3501	15	15	59108.557
310	202	4	5	1	0	1	0.1167	-15	15	59112.123
310	203	4	3	0	1	2	0.2334	-15	-15	59116.124
310	204	4	6	1	1	1	0.1167	-15	15	59121.64
310	205	4	1	1	1	5	0.5835	15	15	59126.106
310	206	4	6	1	0	3	0.3501	-15	-15	59129.906
310	207	4	3	1	1	5	0.5835	-15	-15	59133.69
310	208	4	3	0	1	2	0.2334	-15	-15	59137.273
310	209	4	2	1	1	5	0.5835	-15	15	59140.34
310	210	4	1	1	1	10	1.167	15	-15	59143.989
310	211	4	2	0	1	1	0.1167	15	15	59148.156
310	212	4	6	1	1	10	1.167	-15	-15	59152.723
310	213	4	2	0	1	1	0.1167	-15	-15	59157.289
310	214	4	4	1	1	10	1.167	15	15	59160.439
310	215	4	4	1	1	10	1.167	-15	-15	59164.372
310	216	4	3	1	1	2	0.2334	15	15	59168.573
310	217	4	5	1	1	3	0.3501	-15	15	59172.289
310	218	4	1	1	1	2	0.2334	15	15	59176.856
310	219	4	3	1	1	3	0.3501	-15	15	59180.172
310	220	4	1	1	1	1	0.1167	15	15	59183.155
310	221	4	4	0	1	1	0.1167	15	-15	59187.856
310	222	4	2	0	1	8	0.9336	15	15	59197.288
310	223	4	6	1	1	5	0.5835	-15	15	59201.056
310	224	4	2	0	1	2	0.2334	-15	-15	59204.822
310	225	4	6	1	0	10	1.167	-15	15	59209.438
310	226	4	3	1	1	10	1.167	-15	15	59213.205
310	227	4	6	1	0	1	0.1167	-15	15	59216.871
310	228	4	6	1	0	1	0.1167	-15	15	59220.489
310	229	4	1	1	1	5	0.5835	-15	15	59223.988
310	230	4	3	1	1	10	1.167	-15	15	59228.555
310	231	4	3	0	1	1	0.1167	15	-15	59232.288
310	232	4	4	1	1	5	0.5835	-15	-15	59235.538
310	233	4	5	1	1	8	0.9336	-15	15	59238.655
310	234	4	4	1	1	10	1.167	15	15	59242.421
310	235	4	2	0	1	1	0.1167	-15	15	59246.071
310	236	4	1	1	1	2	0.2334	15	-15	59249.521
310	237	4	3	1	1	3	0.3501	-15	-15	59252.82
310	238	4	4	0	1	1	0.1167	15	15	59255.805
310	239	4	5	1	0	1	0.1167	-15	15	59259.538
310	240	4	3	0	1	2	0.2334	15	15	59264.187
310	241	5	4	1	1	5	0.5835	15	15	59318.186
310	242	5	5	1	1	2	0.2334	-15	-15	59322.086
310	243	5	4	1	1	5	0.5835	15	-15	59325.27
310	244	5	2	1	1	1	0.1167	15	15	59328.503
310	245	5	1	1	1	5	0.5835	15	-15	59332.07
310	246	5	1	1	1	8	0.9336	-15	15	59335.453
310	247	5	4	1	1	10	1.167	-15	15	59339.852
310	248	5	3	1	0	5	0.5835	15	15	59343.053
310	249	5	3	1	1	2	0.2334	-15	-15	59346.419
310	250	5	3	1	1	2	0.2334	-15	15	59349.736
310	251	5	1	1	1	3	0.3501	15	-15	59352.819
310	252	5	1	1	0	1	0.1167	15	-15	59356.285
310	253	5	2	1	0	1	0.1167	15	-15	59360.203
310	254	5	2	1	1	10	1.167	15	-15	59366.052
310	255	5	5	1	1	1	0.1167	-15	15	59369.585
310	256	5	3	0	1	1	0.1167	15	15	59372.668
310	257	5	3	1	1	10	1.167	-15	15	59375.753
310	258	5	5	1	1	2	0.2334	-15	-15	59379.052
310	259	5	3	1	1	1	0.1167	-15	-15	59382.852
310	260	5	4	1	1	3	0.3501	-15	15	59386.035
310	261	5	4	0	1	1	0.1167	15	15	59389.068
310	262	5	4	1	1	10	1.167	-15	-15	59391.985
310	263	5	5	1	1	2	0.2334	-15	-15	59395.469
310	264	5	1	1	1	1	0.1167	-15	-15	59398.502
310	265	5	4	0	1	1	0.1167	15	15	59401.802
310	266	5	4	1	1	1	0.1167	15	15	59404.668
310	267	5	2	1	1	2	0.2334	15	15	59408.118
310	268	5	1	1	0	2	0.2334	-15	15	59411.319
310	269	5	1	1	1	10	1.167	-15	15	59415.935
310	270	5	2	1	0	8	0.9336	-15	-15	59419.601
310	271	5	1	1	1	10	1.167	-15	15	59423.318
310	272	5	6	1	1	8	0.9336	-15	-15	59426.768
310	273	5	2	1	1	8	0.9336	15	15	59431.018
310	274	5	4	1	1	10	1.167	15	15	59434.351
310	275	5	1	1	1	3	0.3501	15	-15	59437.534
310	276	5	4	1	1	3	0.3501	15	15	59440.767
310	277	5	2	1	0	10	1.167	-15	-15	59444.067
310	278	5	2	1	1	3	0.3501	-15	-15	59447.818
310	279	5	5	1	1	3	0.3501	-15	15	59450.951
310	280	5	3	1	1	5	0.5835	-15	15	59454.467
310	281	5	1	1	1	1	0.1167	15	15	59458.1
310	282	5	3	0	0	2	0.2334	-15	15	59461.35
310	283	5	1	1	1	8	0.9336	15	-15	59464.718
310	284	5	5	1	1	3	0.3501	-15	-15	59468.601
310	285	5	3	1	1	8	0.9336	15	-15	59473.767
310	286	5	3	1	0	3	0.3501	15	-15	59477
310	287	5	4	0	0	1	0.1167	15	-15	59479.967
310	288	5	4	1	1	3	0.3501	15	15	59484.017
310	289	5	1	1	1	5	0.5835	15	15	59486.967
310	290	5	3	1	1	10	1.167	-15	-15	59490.183
310	291	5	4	1	1	8	0.9336	-15	15	59493.8
310	292	5	3	0	0	3	0.3501	15	-15	59497.566
310	293	5	3	0	0	2	0.2334	15	-15	59501.117
310	294	5	1	1	1	3	0.3501	-15	15	59505.183
310	295	5	2	1	1	3	0.3501	15	15	59508.716
310	296	5	3	0	1	3	0.3501	-15	-15	59512.033
310	297	5	5	1	1	5	0.5835	-15	-15	59515.833
310	298	5	4	1	1	2	0.2334	-15	15	59519.183
310	299	5	4	1	0	8	0.9336	15	-15	59522.416
310	300	5	5	1	0	8	0.9336	-15	15	59525.966
310	301	6	1	1	1	8	0.9336	-15	15	59570.382
310	302	6	1	1	1	5	0.5835	-15	-15	59573.382
310	303	6	4	1	1	10	1.167	15	-15	59576.332
310	304	6	1	1	1	2	0.2334	15	-15	59579.582
310	305	6	4	1	1	3	0.3501	-15	-15	59582.815
310	306	6	2	1	1	3	0.3501	-15	-15	59585.799
310	307	6	6	1	1	8	0.9336	-15	15	59589.549
310	308	6	6	1	1	3	0.3501	-15	15	59592.782
310	309	6	5	1	1	5	0.5835	-15	-15	59595.948
310	310	6	6	1	1	2	0.2334	-15	15	59599.148
310	311	6	1	1	1	1	0.1167	-15	-15	59602.748
310	312	6	1	1	1	3	0.3501	15	-15	59605.748
310	313	6	5	1	1	3	0.3501	-15	-15	59608.831
310	314	6	5	1	1	5	0.5835	-15	15	59612.231
310	315	6	3	0	0	1	0.1167	-15	15	59615.798
310	316	6	4	1	1	3	0.3501	-15	15	59618.914
310	317	6	4	1	1	5	0.5835	-15	-15	59622.265
310	318	6	6	1	1	3	0.3501	-15	15	59626.348
310	319	6	2	1	1	5	0.5835	15	15	59629.864
310	320	6	1	1	1	1	0.1167	-15	15	59633.047
310	321	6	1	1	0	10	1.167	-15	15	59636.814
310	322	6	3	1	1	8	0.9336	-15	15	59640.548
310	323	6	3	0	1	1	0.1167	-15	-15	59644.064
310	324	6	4	1	1	2	0.2334	15	15	59647.064
310	325	6	1	1	0	10	1.167	-15	-15	59650.214
310	326	6	1	1	1	8	0.9336	-15	-15	59653.48
310	327	6	3	1	1	2	0.2334	15	15	59656.814
310	328	6	2	1	1	3	0.3501	15	15	59660.247
310	329	6	6	1	1	1	0.1167	-15	-15	59663.264
310	330	6	2	1	0	10	1.167	15	15	59666.514
310	331	6	1	1	1	1	0.1167	15	-15	59671.28
310	332	6	5	1	1	10	1.167	-15	15	59674.231
310	333	6	3	1	1	5	0.5835	-15	-15	59678.314
310	334	6	3	1	1	8	0.9336	15	-15	59681.647
310	335	6	5	1	1	5	0.5835	-15	15	59685.863
310	336	6	3	1	1	8	0.9336	-15	15	59689.696
310	337	6	5	1	1	2	0.2334	-15	15	59692.747
310	338	6	4	1	1	8	0.9336	15	15	59697.113
310	339	6	1	1	1	5	0.5835	15	15	59700.296
310	340	6	1	1	1	8	0.9336	15	15	59703.646
310	341	6	2	1	1	5	0.5835	-15	-15	59706.796
310	342	6	1	1	1	3	0.3501	-15	-15	59710.097
310	343	6	1	1	1	8	0.9336	15	15	59713.046
310	344	6	1	1	1	3	0.3501	-15	15	59716.979
310	345	6	2	1	1	2	0.2334	-15	-15	59719.962
310	346	6	4	1	1	3	0.3501	-15	-15	59723.096
310	347	6	3	1	1	8	0.9336	-15	-15	59726.313
310	348	6	2	0	1	1	0.1167	-15	-15	59729.829
310	349	6	4	1	1	5	0.5835	15	15	59733.679
310	350	6	5	1	1	10	1.167	-15	-15	59736.879
310	351	6	1	1	1	8	0.9336	15	15	59740.579
310	352	6	5	1	1	2	0.2334	-15	-15	59744.646
310	353	6	1	0	1	1	0.1167	-15	15	59748.129
310	354	6	1	1	1	5	0.5835	15	-15	59751.329
310	355	6	1	0	1	1	0.1167	15	-15	59754.379
310	356	6	3	1	1	3	0.3501	-15	15	59758.795
310	357	6	2	1	1	3	0.3501	-15	15	59764.612
310	358	6	1	1	1	3	0.3501	-15	-15	59767.812
310	359	6	6	1	1	1	0.1167	-15	-15	59771.295
310	360	6	5	1	1	8	0.9336	-15	15	59774.578
310	361	7	2	1	1	2	0.2334	15	15	59808.861
310	362	7	1	1	1	2	0.2334	15	-15	59812.377
310	363	7	4	1	1	8	0.9336	15	-15	59815.245
310	364	7	1	1	1	10	1.167	15	15	59818.361
310	365	7	3	0	1	1	0.1167	-15	15	59821.961
310	366	7	1	1	1	3	0.3501	-15	-15	59824.977
310	367	7	3	1	1	3	0.3501	-15	15	59827.91
310	368	7	3	1	1	5	0.5835	15	15	59830.928
310	369	7	5	1	1	1	0.1167	-15	-15	59834.511
310	370	7	2	0	1	10	1.167	15	15	59837.944
310	371	7	1	1	1	2	0.2334	-15	-15	59842.344
310	372	7	3	0	0	2	0.2334	15	-15	59845.343
310	373	7	2	1	1	8	0.9336	15	-15	59848.844
310	374	7	6	1	1	8	0.9336	-15	15	59852.344
310	375	7	1	1	0	2	0.2334	15	15	59855.86
310	376	7	2	0	0	1	0.1167	-15	15	59859.16
310	377	7	1	1	1	8	0.9336	-15	15	59864.693
310	378	7	3	0	0	1	0.1167	15	-15	59867.86
310	379	7	4	1	1	1	0.1167	-15	-15	59870.877
310	380	7	3	0	0	2	0.2334	15	-15	59873.993
310	381	7	6	1	0	3	0.3501	-15	-15	59877.76
310	382	7	4	0	0	1	0.1167	15	-15	59880.976
310	383	7	2	1	1	2	0.2334	-15	-15	59883.844
310	384	7	3	1	1	5	0.5835	-15	-15	59886.76
310	385	7	3	1	1	3	0.3501	15	15	59889.76
310	386	7	3	0	0	3	0.3501	15	-15	59892.66
310	387	7	3	0	1	2	0.2334	15	15	59896.026
310	388	7	3	0	1	1	0.1167	15	15	59899.026
310	389	7	3	1	1	3	0.3501	-15	15	59901.943
310	390	7	6	1	1	5	0.5835	-15	-15	59904.793
310	391	7	2	0	1	1	0.1167	15	15	59908.176
310	392	7	3	0	0	1	0.1167	15	-15	59912.976
310	393	7	6	1	1	10	1.167	-15	15	59916.109
310	394	7	3	1	1	3	0.3501	-15	15	59919.66
310	395	7	6	1	1	2	0.2334	-15	15	59923.276
310	396	7	4	1	0	1	0.1167	15	-15	59926.476
310	397	7	1	1	1	10	1.167	15	15	59929.759
310	398	7	1	1	1	2	0.2334	-15	15	59933.025
310	399	7	3	1	1	5	0.5835	-15	15	59936.009
310	400	7	4	1	1	5	0.5835	15	15	59939.226
310	401	7	5	1	0	1	0.1167	-15	15	59942.709
310	402	7	2	1	1	3	0.3501	15	-15	59945.592
310	403	7	1	1	1	3	0.3501	15	15	59948.508
310	404	7	2	1	1	2	0.2334	-15	15	59951.575
310	405	7	3	0	0	5	0.5835	-15	15	59954.659
310	406	7	2	1	1	10	1.167	15	15	59958.192
310	407	7	1	1	1	2	0.2334	-15	-15	59961.592
310	408	7	4	1	1	5	0.5835	-15	-15	59964.625
310	409	7	6	1	1	8	0.9336	-15	-15	59967.675
310	410	7	1	1	1	5	0.5835	-15	-15	59970.859
310	411	7	2	1	1	2	0.2334	15	-15	59974.075
310	412	7	3	1	1	3	0.3501	15	15	59977.158
310	413	7	3	1	1	3	0.3501	15	15	59980.175
310	414	7	1	1	1	2	0.2334	-15	-15	59983.091
310	415	7	6	1	1	8	0.9336	-15	15	59987.358
310	416	7	4	1	1	5	0.5835	15	-15	59991.441
310	417	7	3	1	1	8	0.9336	-15	-15	59994.308
310	418	7	3	1	1	10	1.167	15	-15	59997.291
310	419	7	3	0	1	1	0.1167	-15	15	60001.424
310	420	7	4	1	1	3	0.3501	15	-15	60004.424
310	421	8	3	1	1	5	0.5835	15	15	60036.54
310	422	8	2	1	1	8	0.9336	15	15	60039.773
310	423	8	4	0	1	1	0.1167	15	15	60042.624
310	424	8	2	1	1	2	0.2334	15	15	60045.507
310	425	8	2	1	1	5	0.5835	15	-15	60048.407
310	426	8	6	1	1	8	0.9336	-15	15	60051.34
310	427	8	6	1	0	1	0.1167	-15	15	60054.323
310	428	8	1	1	1	5	0.5835	15	-15	60057.24
310	429	8	2	1	1	5	0.5835	15	-15	60060.14
310	430	8	5	1	0	8	0.9336	-15	-15	60063.19
310	431	8	2	1	1	5	0.5835	15	15	60066.923
310	432	8	6	1	1	10	1.167	-15	15	60069.906
310	433	8	4	1	0	2	0.2334	-15	15	60073.206
310	434	8	4	1	1	2	0.2334	15	15	60076.24
310	435	8	3	0	1	2	0.2334	-15	15	60079.39
310	436	8	5	1	1	1	0.1167	-15	-15	60082.323
310	437	8	2	1	1	3	0.3501	15	-15	60085.639
310	438	8	3	1	1	10	1.167	-15	-15	60088.589
310	439	8	3	0	0	5	0.5835	-15	-15	60091.839
310	440	8	2	1	1	3	0.3501	-15	-15	60094.956
310	441	8	2	0	1	1	0.1167	-15	-15	60098.173
310	442	8	1	1	0	2	0.2334	15	-15	60101.073
310	443	8	2	1	1	1	0.1167	15	15	60104.056
310	444	8	2	1	0	2	0.2334	-15	-15	60106.989
310	445	8	1	1	1	5	0.5835	-15	-15	60110.106
310	446	8	3	1	1	8	0.9336	-15	15	60113.739
310	447	8	5	1	1	5	0.5835	-15	15	60116.839
310	448	8	2	1	0	3	0.3501	-15	15	60119.889
310	449	8	6	1	0	1	0.1167	-15	15	60122.755
310	450	8	1	1	0	1	0.1167	-15	15	60125.738
310	451	8	2	1	0	2	0.2334	-15	15	60128.806
310	452	8	3	1	1	5	0.5835	-15	15	60131.789
310	453	8	1	1	1	2	0.2334	15	-15	60134.739
310	454	8	2	1	1	8	0.9336	15	15	60137.772
310	455	8	4	1	1	3	0.3501	15	-15	60140.888
310	456	8	3	1	1	3	0.3501	15	15	60143.871
310	457	8	5	1	1	3	0.3501	-15	-15	60146.839
310	458	8	4	1	1	5	0.5835	-15	-15	60149.939
310	459	8	4	1	1	8	0.9336	-15	-15	60152.938
310	460	8	6	1	1	5	0.5835	-15	-15	60156.188
310	461	8	4	1	1	1	0.1167	-15	15	60159.555
310	462	8	2	1	1	5	0.5835	15	15	60163.322
310	463	8	5	1	1	10	1.167	-15	15	60166.338
310	464	8	6	1	1	2	0.2334	-15	15	60169.538
310	465	8	3	0	1	1	0.1167	15	15	60172.488
310	466	8	1	1	1	2	0.2334	15	15	60175.538
310	467	8	1	1	1	3	0.3501	-15	15	60178.671
310	468	8	5	1	0	1	0.1167	-15	15	60181.672
310	469	8	6	1	1	3	0.3501	-15	15	60184.621
310	470	8	1	1	1	1	0.1167	-15	15	60187.671
310	471	8	4	1	1	8	0.9336	-15	15	60190.671
310	472	8	3	0	0	2	0.2334	15	-15	60194.037
310	473	8	4	1	0	10	1.167	-15	15	60197.238
310	474	8	2	1	1	8	0.9336	-15	-15	60200.971
310	475	8	3	1	0	8	0.9336	15	15	60203.921
310	476	8	1	0	1	1	0.1167	-15	15	60207.137
310	477	8	2	1	1	3	0.3501	-15	-15	60212.12
310	478	8	1	0	0	1	0.1167	15	-15	60215.421
310	479	8	3	0	1	10	1.167	15	-15	60218.388
310	480	8	1	1	0	2	0.2334	-15	15	60222.137
310	481	9	4	1	1	2	0.2334	15	15	60256.587
310	482	9	5	1	1	2	0.2334	-15	15	60259.42
310	483	9	3	0	1	2	0.2334	-15	-15	60262.27
310	484	9	4	1	1	3	0.3501	15	15	60265.169
310	485	9	4	1	1	2	0.2334	-15	-15	60268.153
310	486	9	2	1	1	10	1.167	-15	15	60271.136
310	487	9	2	0	1	2	0.2334	-15	-15	60274.303
310	488	9	4	1	1	3	0.3501	15	-15	60277.153
310	489	9	2	1	1	3	0.3501	-15	-15	60281.902
310	490	9	2	0	1	1	0.1167	15	-15	60285.17
310	491	9	5	1	1	3	0.3501	-15	15	60288.803
310	492	9	4	1	0	3	0.3501	15	-15	60292.053
310	493	9	2	1	1	3	0.3501	-15	-15	60295.236
310	494	9	3	1	1	3	0.3501	15	15	60298.502
310	495	9	3	1	1	8	0.9336	-15	-15	60301.585
310	496	9	3	1	1	3	0.3501	-15	-15	60304.986
310	497	9	5	1	1	1	0.1167	-15	-15	60312.119
310	498	9	3	0	1	1	0.1167	15	15	60315.785
310	499	9	5	1	1	2	0.2334	-15	-15	60318.668
310	500	9	6	1	1	3	0.3501	-15	15	60321.619
310	501	9	1	1	1	10	1.167	15	-15	60324.735
310	502	9	3	0	0	2	0.2334	15	-15	60327.802
310	503	9	4	1	1	3	0.3501	-15	-15	60330.785
310	504	9	2	1	1	10	1.167	-15	15	60333.768
310	505	9	5	1	1	1	0.1167	-15	-15	60338.685
310	506	9	4	1	1	2	0.2334	-15	-15	60342.568
310	507	9	3	1	1	10	1.167	15	15	60346.335
310	508	9	2	1	0	10	1.167	-15	-15	60349.401
310	509	9	4	0	0	2	0.2334	-15	15	60352.634
310	510	9	5	1	1	3	0.3501	-15	15	60357.368
310	511	9	5	1	1	1	0.1167	-15	-15	60360.652
310	512	9	2	1	1	10	1.167	-15	15	60363.718
310	513	9	6	1	1	5	0.5835	-15	15	60366.901
310	514	9	2	0	0	1	0.1167	15	-15	60369.734
310	515	9	6	1	1	8	0.9336	-15	-15	60373.202
310	516	9	4	1	1	3	0.3501	-15	-15	60376.518
310	517	9	6	1	0	2	0.2334	-15	-15	60379.501
310	518	9	5	1	0	5	0.5835	-15	-15	60383.417
310	519	9	1	0	0	1	0.1167	15	-15	60386.717
310	520	9	6	1	1	5	0.5835	-15	15	60389.701
310	521	9	2	1	0	3	0.3501	-15	15	60392.801
310	522	9	6	1	1	3	0.3501	-15	-15	60395.584
310	523	9	1	1	1	10	1.167	-15	-15	60398.651
310	524	9	3	1	0	5	0.5835	15	-15	60403.167
310	525	9	6	1	1	1	0.1167	-15	15	60406.35
310	526	9	4	0	0	2	0.2334	15	-15	60409.901
310	527	9	6	1	1	2	0.2334	-15	-15	60412.834
310	528	9	4	1	1	8	0.9336	-15	15	60416.1
310	529	9	2	0	1	1	0.1167	15	-15	60419.2
310	530	9	6	1	1	3	0.3501	-15	-15	60422.883
310	531	9	1	1	1	3	0.3501	15	-15	60426.151
310	532	9	1	0	1	3	0.3501	-15	-15	60429.617
310	533	9	6	1	1	2	0.2334	-15	15	60433
310	534	9	6	1	0	1	0.1167	-15	-15	60438.533
310	535	9	2	1	1	2	0.2334	15	15	60441.766
310	536	9	1	1	1	2	0.2334	-15	15	60444.683
310	537	9	6	1	1	3	0.3501	-15	15	60447.6
310	538	9	1	1	1	3	0.3501	15	15	60450.483
310	539	9	4	1	1	5	0.5835	15	-15	60453.6
310	540	9	2	1	1	5	0.5835	-15	-15	60457.183
310	541	10	1	1	1	10	1.167	15	15	60480.65
310	542	10	3	1	1	3	0.3501	15	-15	60484.083
310	543	10	4	0	0	3	0.3501	15	15	60486.999
310	544	10	2	0	0	1	0.1167	-15	15	60489.849
310	545	10	2	1	0	2	0.2334	15	-15	60492.765
310	546	10	4	1	1	1	0.1167	15	-15	60495.599
310	547	10	4	1	1	2	0.2334	-15	-15	60498.449
310	548	10	5	1	1	3	0.3501	-15	15	60501.349
310	549	10	5	1	1	10	1.167	-15	-15	60504.832
310	550	10	4	1	1	8	0.9336	-15	-15	60508.148
310	551	10	4	1	0	3	0.3501	15	-15	60511.148
310	552	10	2	0	1	2	0.2334	15	15	60514.132
310	553	10	2	1	1	8	0.9336	-15	15	60516.999
